1061,0,5,,540,720,2.68,18,3,3,2,,,,,,4,,,
1067,0,5,1,690,670,3.96,15,3.62,1,2,4,3.67,3.33,4,3,6,7,5,5
1069,0,5,0,460,610,3.1,15,3.2,3,0,,,,,,4,,,
1108,0,3,0,480,400,2.6,60,2.14,1,2,3,3.67,1.33,,0,5,7,7,4
1109,0,5,1,690,710,3.57,36,2.57,1,2,3.67,4,4,3.33,3.33,12,5,7,5
1112,1,5,1,560,630,3.39,19,3.21,3,1,,,,,,12,,,
1117,0,5,,550,570,3.4,17,3.54,3,1,,,,,,5,,,
1119,0,5,,680,690,4.17,15,3.76,3,2,,,,,,6,,,
1121,0,5,,580,800,4,15,4,4,2,,,,,,12,,,
1124,1,4,0,570,490,3.63,15,3.11,3,1,,,,,,5,,,
1130,1,5,0,530,710,4.18,7,3.56,2,1,,,,,,6,,,
1131,1,5,0,620,680,3.91,15,3.44,3,1,,,,,,6,,,
1133,1,5,1,700,760,4.13,15,3.78,2,0,,,,,,4,,,
1139,0,5,,540,540,2.6,18,3.29,4,2,3.67,3.67,3.33,3.33,0,4,7,5,5
1140,1,5,,570,560,3.8,15,3.62,2,2,,,,,,12,,,
1144,1,5,,700,770,4,15,3.99,4,2,,,,,,5,,,
1145,1,5,,700,740,4.11,15,3.7,2,2,,,,,,5,,,
1158,0,5,0,660,680,4.16,15,3.87,2,2,,,,,,6,,,
1160,0,5,0,660,680,3.92,15,3.74,2,2,,,,,,5,,,
1161,0,4,1,630,710,3.86,15,3.65,3,2,,,,,,5,,,
1162,1,5,1,510,560,3.15,15,2.85,2,1,,,,,,6,,,
1168,0,5,0,680,740,3.73,15,3.7,2,0,,,,,,6,,,
1191,1,5,0,520,610,3.39,20,3.27,2,0,,,,,,5,,,
1192,1,6,0,600,690,3.71,15,3.71,3,2,4,2.67,,,,6,5,4,
1201,1,5,1,590,720,4.01,15,3.27,2,2,2.67,2.67,,,,4,5,4,
1203,1,5,0,700,680,3.77,15,3.6,4,2,,,,,,6,,,
1208,1,5,1,650,610,3.8,15,3.9,2,2,,,,,,6,,,
1209,1,5,0,550,670,3.87,15,3.39,2,2,,,,,,6,,,
1222,1,5,,490,570,3.3,15,3.61,3,2,,,,,,12,,,
1224,1,5,0,600,690,4.25,15,3.94,2,1,,,,,,6,,,
1232,1,5,0,550,670,4.3,15,3.68,2,2,,,,,,6,,,
1238,0,5,0,500,610,3.3,18,2.57,1,1,2.67,3.67,1,3.33,0,6,5,7,5
1244,1,2,0,500,610,3.59,16,3.08,1,2,4,3,2,2.33,0,4,7,4,5
1302,1,7,,700,650,4,16,3.98,3,2,,,,,,4,,,
1314,0,5,0,580,630,3.39,20,3.15,2,0,,,,,,4,,,
1316,0,5,,600,750,3.6,18,3.71,2,2,,,,,,6,,,
1322,0,5,0,630,610,2.9,15,3.41,3,2,,,,,,5,,,
1323,0,5,0,650,560,3.07,15,3.91,4,2,4,4,4,,,5,5,4,5
1332,1,5,0,510,600,3.82,16,3.85,2,0,,,,,,5,,,
1334,0,5,,680,610,3.3,18,2.66,4,1,2.33,,,,,5,5,,
1338,0,6,0,610,670,3.9,16,3.78,1,2,4,3.67,4,3.33,4,5,5,4,5
1341,0,5,1,540,650,3.3,15,2.66,3,0,2,2,,,,4,5,7,
1344,0,5,0,630,690,3.7,16,3.81,4,2,,,,,,4,,,
1347,1,5,0,540,590,3.8,16,2.95,2,0,,,,,,6,,,
1349,0,5,0,640,750,3.66,16,3.72,3,1,4,4,,3.33,,6,5,7,
1355,0,5,,600,580,3.45,16,3.45,2,2,3,,,,,6,5,,
1362,1,5,0,650,700,4.21,16,3.95,2,2,,,,,,4,,,
1367,0,5,1,720,650,3.2,18,2.45,1,2,3,3,2,3,0,5,5,4,5
1377,0,5,0,550,620,3.9,16,3.09,4,2,,,,,,6,,,
1379,0,5,,610,800,3.39,13,3.22,2,0,,,,,,4,,,
1390,0,9,0,610,690,3.43,16,3.7,1,2,4,4,3.33,3.33,3.33,4,5,7,5
1407,0,2,,600,800,3.9,18,3.96,3,2,,,,,,6,,,
1439,1,7,0,500,560,3.5,15,3.89,3,2,,,,,,5,,,
1440,0,5,,610,800,3.8,15,3.99,3,2,,,,,,5,,,
1446,1,5,0,760,620,3.98,15,3.35,4,2,3,,,,,5,7,,
1447,0,5,,550,670,3.85,15,3.32,3,2,4,4,,,,5,7,4,
1461,1,5,,590,680,3.71,16,3.89,2,1,,,,,,5,,,
1462,0,5,0,600,590,3.4,16,3.27,3,2,3.33,3.33,2.67,,,4,5,5,5
1466,1,5,0,610,670,4.25,16,3.77,4,1,3,3,,,,4,5,4,
1467,0,5,,520,630,3.4,16,3.41,3,1,3.33,3,,4,,5,5,7,
1468,1,5,1,530,680,4.35,16,3.75,2,1,,,,,,5,,,
1469,1,5,0,670,630,3.73,16,3.66,3,0,,,,,,5,,,
1473,0,2,0,580,670,3.25,16,3.68,3,2,,,,,,5,,,
1484,0,5,1,550,650,3,16,3.28,1,2,4,4,2.67,4,2,6,7,7,5
1486,1,5,0,560,600,4.1,11,3.85,3,2,,,,,,4,,,
1492,1,5,0,550,590,2.77,17,3.1,1,2,3,3,2.67,3.33,2.67,4,5,7,5
1497,0,5,0,720,680,4,16,3.59,1,2,4,3.33,3,3.67,3.33,4,7,4,5
1507,0,5,0,570,610,3.7,16,3.81,4,2,4,3.33,,,,6,7,4,
1516,1,5,0,620,640,4,14,3.97,3,2,,,,,,5,,,
1529,0,5,,720,800,3.5,16,3.93,1,2,4,4,4,4,4,6,7,4,5
1535,1,5,,580,650,3.7,16,3.71,4,0,,,,,,4,,,
1579,0,5,,620,720,4,16,3.84,3,2,4,,,,,9,5,,
1587,0,5,,690,710,3.89,16,3.81,4,2,,,,,,9,,,
1589,1,5,,620,710,4.22,16,3.96,3,2,,,,,,5,,,
1594,1,5,,520,640,3.07,16,3.55,4,1,1.67,2,,,,9,5,7,
1614,0,5,0,670,700,3.8,20,3.03,3,0,2.67,2.67,,2,1,5,5,7,
1617,0,5,1,650,670,4.04,16,3.44,1,1,2.67,3.33,3,3.33,3.33,6,5,7,5
1619,1,5,0,670,680,4,16,3.56,3,2,3,3,,,,6,5,7,
1629,0,5,0,570,610,3.7,16,3.57,2,1,3.33,,,,,6,4,,
1631,0,5,0,500,580,3.7,23,2.5,3,1,2,3,,,,5,5,3,
1632,1,5,0,700,710,4,16,3.87,3,2,4,4,3.67,4,3,6,5,7,5
1633,0,7,0,700,800,3.7,16,3.99,2,2,,,,,,4,,,
1638,0,5,0,590,710,4.3,16,4,3,2,4,4,,,,6,4,7,
1641,0,5,0,700,760,3.7,16,3.79,1,2,4,4,4,3.33,3.33,6,5,7,5
1643,0,6,,550,590,2.9,19,3,1,2,4,2.67,3,2.33,1.67,5,5,7,5
1649,0,5,,680,660,3.57,16,3.33,1,1,3.67,4,3,3.33,3.33,4,5,7,5
1654,1,0,,650,610,4,16,3.76,3,2,4,3.67,4,,,9,5,7,5
1656,0,5,0,560,680,3.6,16,3.32,1,2,4,3.33,1.67,3.67,4,6,5,7,5
1659,0,5,0,580,710,3,17,3.55,3,0,3.67,3.33,,,,4,5,7,
1667,0,5,1,560,740,3.31,16,3.3,1,2,4,3.67,2,2,2.67,5,5,7,5
1674,0,2,,590,710,3.6,16,3.9,2,2,4,4,,,,4,5,5,
1682,0,2,,760,750,4,16,3.84,1,2,4,4,4,3,3.67,9,5,7,5
1706,1,0,,570,680,3.8,8,3.85,4,0,,,,,,4,,,
1707,0,1,0,600,760,4,16,4,2,2,,,,,,5,,,
1714,1,0,0,680,510,4.1,16,3.84,3,2,,,,,,5,,,
1716,0,5,0,540,670,3,18,3.04,3,0,,,,,,5,,,
1718,1,5,,490,530,3.6,13,3.81,3,0,,,,,,5,,,
1726,1,5,1,620,610,2.9,16,2.71,3,0,,,,,,6,,,
1728,0,3,,460,660,3.5,16,3.67,3,2,4,3.67,2.33,,,5,5,5,5
1731,1,5,,560,680,4.2,13,4,2,2,,,,,,6,,,
1733,0,3,,600,460,3.3,16,2.68,3,0,,,,,,4,,,
1737,0,5,,520,640,2.6,22,2.81,1,0,3.33,3,2.33,3.67,2.33,5,5,5,5
1745,0,0,,680,680,3.7,16,3.32,4,0,2.67,,,,,5,5,,
1746,0,5,0,520,550,2.7,13,2.97,1,1,3.67,2.67,2.33,2.33,0,6,5,7,5
1750,0,5,,660,680,3.62,18,3.7,1,2,4,3,4,3.33,3,6,5,4,5
1752,0,5,0,630,660,3.6,16,3.72,3,2,3.67,,,,,4,4,,
1754,0,5,1,530,680,3.5,16,3.81,4,2,3.67,3.67,,,,5,5,4,
1757,0,5,,640,640,3.97,18,3.75,3,2,4,4,,3.67,,6,5,7,
1758,0,5,0,720,740,4,19,3.3,4,2,,,,,,6,,,
1760,1,5,0,630,540,3.8,19,3.5,1,2,3.67,3,2.67,4,2,5,5,5,5
1779,0,5,0,620,660,3.51,15,3.48,1,1,3.33,3.67,3,3.67,2.67,4,5,5,5
1783,0,5,1,540,690,3.3,15,3.57,3,2,,,,,,6,,,
1789,1,5,1,600,660,4.1,15,3.55,4,0,,,,,,4,,,
1791,0,0,0,590,660,3.1,16,3.16,4,2,3.67,2.33,,,,5,5,5,
1793,0,5,0,620,730,3.8,15,3.63,2,0,,,,,,4,,,
1795,0,5,1,610,520,2.6,15,2.97,4,2,1.33,,,,,6,5,,
1796,0,5,0,670,700,3.7,15,3.73,4,2,3.33,3,3,4,3.67,6,5,4,5
1798,0,5,,680,660,4.2,15,4,2,2,,,,,,6,,,
1803,0,5,,500,740,3.1,14,3.44,1,2,4,3,3.33,3,2.33,5,4,5,5
1808,0,0,0,730,670,4,15,3.96,3,2,4,4,,,,4,5,7,
1812,0,5,0,730,760,4.2,15,3.97,2,2,4,4,,,,4,4,7,
1820,0,5,0,640,650,3.2,15,3.46,3,2,4,4,,2,,4,5,7,
1825,0,5,,650,710,3.71,15,3.34,1,2,4,4,3.33,2.67,1.67,4,5,5,5
1828,1,5,0,650,750,4.6,15,3.9,4,2,,,,,,4,,,
1829,0,2,,600,710,3.4,15,3.67,1,2,2.67,4,4,4,3,5,5,5,5
1839,0,9,0,520,600,3.3,15,3.35,4,2,3.33,2.67,,2.67,,5,5,7,
1845,0,2,,570,780,3.7,15,3.74,1,2,4,4,3.67,4,3.33,6,5,7,5
1852,0,5,0,550,620,3.3,15,3.32,1,1,3,2.67,3,2.67,1.67,5,4,5,5
1904,0,2,0,590,640,2.87,27,2.17,3,0,1.67,2.67,,,,5,3,3,
1910,0,5,0,660,700,3.38,16,3.04,3,2,2.67,,,,,5,5,,
1911,0,7,0,590,530,3.28,16,3.73,4,1,,,,,,4,,,
1930,1,5,1,650,650,3.6,19,3.49,2,1,,,,,,5,,,
1932,0,6,,480,630,3.13,12,2.94,4,2,,,,,,5,,,
1937,1,5,0,660,730,3.8,15,3.16,2,1,,,,,,5,,,
1949,0,6,0,630,710,4,15,3.5,3,2,2.67,3.33,,,,5,4,4,
1957,1,5,,510,670,3.3,15,2.79,3,2,3.67,2.33,,,,5,5,4,
1977,0,6,0,670,700,3.66,15,3.25,4,2,,,,,,6,,,
1983,0,2,,570,760,3.7,15,4,4,2,4,0,,,,6,4,7,
1992,0,2,,620,730,3.5,15,3.93,3,2,4,4,,,,5,5,3,
2126,1,5,0,670,710,4.3,16,3.98,4,2,,,,,,9,,,
2320,1,5,0,530,620,3,15,3.49,4,1,,3,,,,5,,3,
2333,0,5,0,540,580,3.3,15,2.93,3,2,,,,,,5,,,
2335,0,5,0,510,580,3.4,15,3.38,4,1,,,,,,5,,,
